Date,total_conso,tmin,tmax,tmoy,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Grand Est,Hauts-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2017-03-24,124717.0,0.93,13.07,7.0,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-24,128085.0,6.08,13.3,9.69,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-24,175133.0,3.96,12.5,8.23,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-24,298008.0,7.14,13.8,10.47,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-24,272869.0,5.86,12.5,9.18,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-24,185016.0,2.15,12.75,7.45,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-24,143587.0,3.5,12.32,7.91,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-24,286965.0,1.51,12.81,7.16,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-24,249850.0,3.28,12.01,7.65,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-24,413311.0,4.69,11.2,7.95,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-24,225771.0,10.05,16.03,13.04,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-25,371627.0,6.22,18.38,12.3,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-25,102764.0,6.2,17.33,11.77,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-25,109237.0,4.97,17.97,11.47,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-25,149427.0,6.54,14.34,10.44,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-25,270092.0,5.02,15.16,10.09,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-25,240787.0,4.31,17.26,10.79,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-25,143409.0,8.2,17.9,13.05,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-25,117616.0,7.62,15.32,11.48,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-25,248892.0,7.62,15.06,11.34,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-25,249215.0,5.4,14.88,10.14,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-25,396764.0,7.11,12.87,9.99,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,225765.0,7.32,15.88,11.6,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-26,344081.0,5.8,17.58,11.69,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-26,90426.0,4.9,17.57,11.23,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-26,98291.0,6.08,16.73,11.41,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-26,139698.0,4.84,15.66,10.25,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-26,250450.0,5.04,16.64,10.84,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-26,221954.0,1.96,16.94,9.45,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-26,131113.0,5.6,17.4,11.5,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-26,110024.0,5.9,14.82,10.36,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-26,228072.0,5.44,19.3,12.37,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-26,223696.0,3.99,18.42,11.2,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-26,374653.0,3.83,16.18,10.0,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-26,217105.0,4.38,16.65,10.52,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-27,381556.0,5.86,18.58,12.22,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-27,100523.0,4.33,19.83,12.08,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-27,116101.0,2.48,20.12,11.3,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-27,151734.0,5.06,17.7,11.38,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-27,276165.0,3.94,18.0,10.97,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-27,252816.0,1.19,18.8,9.99,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-27,152064.0,6.3,20.1,13.2,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-27,123216.0,5.48,19.55,12.51,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-27,240223.0,6.92,19.2,13.06,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-27,220653.0,6.72,17.75,12.24,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-27,388163.0,2.6,18.33,10.46,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,218937.0,6.03,17.6,11.82,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-28,379721.0,6.88,18.5,12.69,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-28,101338.0,6.07,18.38,12.22,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-28,117356.0,4.42,19.42,11.92,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-28,152431.0,5.2,17.14,11.17,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-28,278801.0,5.32,17.24,11.28,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-28,256975.0,3.58,20.12,11.85,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-28,151446.0,5.3,18.1,11.7,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-28,122202.0,8.15,16.0,12.08,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-28,234948.0,8.03,19.47,13.75,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-28,216831.0,5.89,19.6,12.75,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-28,384425.0,4.35,19.29,11.82,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,214150.0,6.33,18.9,12.62,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-29,377497.0,6.84,20.42,13.63,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-29,99196.0,3.6,20.95,12.28,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-29,116160.0,4.02,20.35,12.18,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-29,149545.0,7.22,19.94,13.58,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-29,280769.0,7.68,17.66,12.67,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-29,255084.0,3.95,19.16,11.56,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-29,148812.0,5.3,22.1,13.7,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-29,120703.0,9.93,17.92,13.92,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-29,231131.0,5.78,22.57,14.17,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-29,202388.0,6.52,22.73,14.62,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-29,377916.0,3.92,20.26,12.09,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-29,210515.0,8.15,20.9,14.52,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-30,362095.0,8.6,23.12,15.86,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-30,94695.0,5.58,23.85,14.72,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-30,116138.0,4.83,23.02,13.92,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-30,141643.0,7.88,22.3,15.09,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-30,274191.0,9.34,22.2,15.77,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-30,252443.0,4.97,22.24,13.61,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-30,142909.0,7.55,23.8,15.68,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-30,116555.0,9.05,20.62,14.84,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-30,221946.0,7.74,25.12,16.43,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-30,197932.0,6.54,23.07,14.8,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-30,386040.0,4.1,23.52,13.81,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-30,207245.0,7.5,21.65,14.57,0,0,0,0,0,0,0,0,0,0,1,0
2017-03-31,351418.0,11.98,18.34,15.16,0,0,0,0,0,0,0,0,0,0,0,1
2017-03-31,93311.0,10.42,16.88,13.65,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-31,112816.0,8.2,20.65,14.43,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-31,138597.0,10.64,17.52,14.08,0,0,0,0,0,0,1,0,0,0,0,0
2017-03-31,267977.0,9.86,17.22,13.54,0,0,0,0,0,1,0,0,0,0,0,0
2017-03-31,244614.0,7.58,21.25,14.41,0,0,0,0,1,0,0,0,0,0,0,0
2017-03-31,138411.0,12.25,18.1,15.18,0,0,0,0,0,0,0,0,0,1,0,0
2017-03-31,114111.0,10.6,15.68,13.14,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-31,218798.0,11.66,17.59,14.62,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-31,202414.0,10.16,19.59,14.88,0,0,0,0,0,0,0,0,1,0,0,0
2017-03-31,375060.0,10.24,19.72,14.98,1,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,207358.0,7.08,18.77,12.92,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-01,327245.0,8.76,17.12,12.94,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-01,85175.0,7.67,15.82,11.74,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-01,99940.0,8.73,14.15,11.44,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-01,132233.0,7.56,15.88,11.72,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-01,244472.0,8.56,14.78,11.67,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-01,215068.0,8.42,15.24,11.83,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-01,123962.0,8.55,16.4,12.48,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-01,103581.0,8.2,14.15,11.18,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-01,211556.0,7.88,13.88,10.88,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-01,199070.0,7.86,13.54,10.7,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-01,337669.0,7.13,11.53,9.33,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,212527.0,8.85,12.55,10.7,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-02,312207.0,6.86,18.04,12.45,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-02,82024.0,6.3,16.92,11.61,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-02,95225.0,5.53,15.85,10.69,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-02,129019.0,5.78,15.18,10.48,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-02,232264.0,4.66,15.34,10.0,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-02,210459.0,4.41,17.0,10.71,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-02,118980.0,6.2,16.65,11.42,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-02,98034.0,7.32,15.28,11.3,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-02,211183.0,7.7,15.16,11.43,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-02,204332.0,7.94,15.11,11.52,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-02,348707.0,6.75,12.49,9.62,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-02,213816.0,7.93,15.07,11.5,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-03,354499.0,6.52,19.74,13.13,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-03,96964.0,3.8,19.82,11.81,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-03,115082.0,4.92,19.87,12.39,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-03,150079.0,2.46,18.32,10.39,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-03,267865.0,3.22,17.14,10.18,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-03,239367.0,4.76,19.02,11.89,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-03,148536.0,3.4,20.05,11.73,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-03,119646.0,4.32,16.2,10.26,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-03,236565.0,4.96,19.19,12.07,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-03,202472.0,6.63,19.37,13.0,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-03,370100.0,4.29,18.74,11.51,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-03,211309.0,9.35,21.6,15.48,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-04,356982.0,7.26,17.32,12.29,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-04,97910.0,5.05,17.25,11.15,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-04,115887.0,5.15,18.57,11.86,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-04,154153.0,5.82,13.84,9.83,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-04,272447.0,4.4,14.08,9.24,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-04,249920.0,4.29,17.69,10.99,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-04,154351.0,4.55,15.6,10.07,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-04,124328.0,7.7,13.28,10.49,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-04,235414.0,7.77,17.42,12.59,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-04,192607.0,9.28,19.7,14.49,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-04,378051.0,6.4,17.77,12.09,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-04,206272.0,9.93,21.48,15.71,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-05,365572.0,7.0,15.46,11.23,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-05,99765.0,6.63,16.42,11.52,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-05,114297.0,5.73,16.87,11.3,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-05,152280.0,8.58,14.16,11.37,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-05,277234.0,7.46,14.3,10.88,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-05,250800.0,5.38,15.85,10.61,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-05,155101.0,7.85,17.7,12.77,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-05,123589.0,8.25,14.55,11.4,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-05,238503.0,7.47,17.02,12.24,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-05,200728.0,9.63,18.14,13.88,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-05,379695.0,6.37,16.41,11.39,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-05,210409.0,9.82,18.48,14.15,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-06,372904.0,5.3,14.14,9.72,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-06,103199.0,3.15,14.4,8.78,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-06,116696.0,5.3,14.05,9.67,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-06,154590.0,3.86,14.46,9.16,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-06,286594.0,4.04,13.54,8.79,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-06,259596.0,3.21,11.62,7.42,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-06,154812.0,5.95,16.6,11.28,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-06,123828.0,2.82,15.98,9.4,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-06,240224.0,5.82,16.48,11.15,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-06,200652.0,6.51,18.43,12.47,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-06,381289.0,5.03,15.12,10.07,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-06,212004.0,7.32,19.18,13.25,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-07,369843.0,3.58,18.28,10.93,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-07,101597.0,1.13,18.77,9.95,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-07,117473.0,1.95,18.83,10.39,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-07,152598.0,2.74,17.18,9.96,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-07,283079.0,2.38,15.8,9.09,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-07,259479.0,-0.11,17.21,8.55,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-07,149632.0,3.05,19.25,11.15,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-07,119105.0,3.9,17.7,10.8,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-07,235586.0,3.99,20.24,12.12,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-07,195002.0,4.47,20.64,12.55,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-07,371408.0,1.04,18.47,9.75,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-07,206585.0,7.77,20.67,14.22,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-08,321779.0,6.06,20.76,13.41,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-08,85560.0,4.0,22.7,13.35,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-08,99145.0,4.27,22.05,13.16,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-08,133405.0,5.2,20.6,12.9,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-08,248473.0,3.3,17.38,10.34,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-08,219976.0,2.02,20.16,11.09,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-08,120204.0,7.1,24.4,15.75,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-08,97098.0,6.35,22.9,14.62,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-08,203374.0,6.73,26.02,16.38,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-08,185900.0,6.28,23.53,14.9,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-08,337852.0,3.74,22.5,13.12,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-08,190813.0,7.97,21.23,14.6,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-09,297637.0,6.36,25.16,15.76,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-09,76123.0,5.12,25.62,15.37,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-09,88467.0,4.78,24.73,14.76,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-09,119695.0,6.3,24.76,15.53,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-09,228291.0,4.5,23.36,13.93,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-09,202525.0,3.01,24.26,13.64,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-09,106034.0,7.7,27.3,17.5,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-09,85688.0,9.1,20.55,14.82,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-09,183835.0,9.02,26.03,17.53,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-09,180245.0,8.8,23.09,15.95,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-09,323315.0,5.7,24.72,15.21,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-09,182667.0,8.28,21.57,14.92,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-10,342841.0,9.82,16.5,13.16,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-10,90058.0,7.27,18.05,12.66,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-10,109644.0,5.85,22.5,14.17,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-10,138010.0,8.04,15.12,11.58,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-10,257828.0,8.28,14.68,11.48,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-10,232610.0,6.38,20.16,13.27,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-10,133540.0,8.7,19.3,14.0,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-10,108666.0,5.45,15.92,10.69,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-10,209507.0,9.03,21.67,15.35,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-10,187086.0,7.33,24.63,15.98,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-10,347287.0,7.09,24.21,15.65,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-10,196331.0,8.08,22.12,15.1,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-11,360016.0,4.76,16.22,10.49,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-11,96216.0,3.1,16.33,9.72,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-11,115201.0,4.3,16.48,10.39,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-11,147001.0,3.68,15.06,9.37,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-11,269350.0,3.8,14.8,9.3,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-11,249055.0,3.38,15.26,9.32,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-11,142472.0,5.05,17.35,11.2,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-11,115722.0,3.4,15.8,9.6,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-11,213265.0,8.67,18.47,13.57,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-11,181425.0,11.3,19.79,15.55,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-11,347176.0,7.54,17.25,12.39,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-11,197323.0,9.83,20.77,15.3,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-12,358762.0,4.48,18.7,11.59,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-12,100355.0,0.95,19.23,10.09,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-12,118351.0,1.72,19.68,10.7,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-12,157548.0,2.6,15.34,8.97,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-12,268988.0,4.22,14.64,9.43,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-12,253673.0,1.1,19.0,10.05,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-12,143311.0,3.4,19.65,11.52,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-12,116216.0,2.85,16.1,9.48,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-12,217393.0,5.12,20.7,12.91,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-12,185120.0,6.33,21.88,14.1,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-12,357759.0,2.7,20.65,11.68,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-12,196888.0,9.67,21.85,15.76,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-13,361338.0,6.12,15.38,10.75,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-13,100096.0,3.03,18.25,10.64,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-13,115890.0,4.22,18.0,11.11,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-13,161416.0,5.26,14.2,9.73,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-13,268186.0,5.78,13.38,9.58,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-13,249572.0,5.55,15.45,10.5,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-13,144314.0,3.35,17.6,10.48,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-13,119383.0,5.25,14.05,9.65,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-13,218543.0,6.01,21.6,13.81,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-13,178289.0,6.83,23.92,15.37,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-13,357288.0,4.0,20.7,12.35,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,196834.0,8.68,23.43,16.06,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-14,350670.0,9.22,16.7,12.96,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-14,95419.0,6.02,17.85,11.93,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-14,115512.0,4.57,18.35,11.46,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-14,153379.0,4.52,14.58,9.55,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-14,275150.0,5.62,13.7,9.66,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-14,228242.0,6.24,15.88,11.06,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-14,144006.0,3.9,15.85,9.88,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-14,122494.0,4.82,12.92,8.88,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-14,218175.0,7.84,18.51,13.18,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-14,178082.0,9.24,21.66,15.45,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-14,353186.0,4.74,20.25,12.49,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,195881.0,10.4,22.82,16.61,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-15,327976.0,7.56,15.24,11.4,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-15,89289.0,6.53,14.2,10.37,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-15,100748.0,6.87,15.47,11.17,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-15,139950.0,6.76,14.1,10.43,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-15,252513.0,7.62,13.88,10.75,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-15,217190.0,4.39,13.7,9.04,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-15,125675.0,7.5,15.15,11.32,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-15,107636.0,8.85,14.42,11.64,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-15,204137.0,9.43,14.94,12.19,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-15,176786.0,10.45,16.17,13.31,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-15,327767.0,7.45,15.61,11.53,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-15,185403.0,11.43,21.45,16.44,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-16,319747.0,5.52,14.44,9.98,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-16,83699.0,7.13,14.77,10.95,0,0,0,1,0,0,0,0,0,0,0,0
2017-04-16,92682.0,8.98,14.2,11.59,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-16,133485.0,4.74,13.52,9.13,0,0,0,0,0,0,1,0,0,0,0,0
2017-04-16,236685.0,4.88,13.22,9.05,0,0,0,0,0,1,0,0,0,0,0,0
2017-04-16,205829.0,6.31,12.9,9.61,0,0,0,0,1,0,0,0,0,0,0,0
2017-04-16,112816.0,8.45,16.6,12.52,0,0,0,0,0,0,0,0,0,1,0,0
2017-04-16,95027.0,6.07,14.9,10.49,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-16,194137.0,7.23,17.56,12.39,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-16,181295.0,9.12,18.9,14.01,0,0,0,0,0,0,0,0,1,0,0,0
2017-04-16,333949.0,8.08,16.02,12.05,1,0,0,0,0,0,0,0,0,0,0,0
2017-04-16,177720.0,10.6,21.08,15.84,0,0,0,0,0,0,0,0,0,0,1,0
2017-04-17,342026.0,7.18,14.18,10.68,0,0,0,0,0,0,0,0,0,0,0,1
