conso_observée_2019,conso_prédite,moyenne_conso_16_a_18,Mois,insee
107026.0,131660.0,139306.0,12,24
121204.0,163556.0,139737.0,12,24
137472.0,165559.0,131200.33,12,24
140333.0,172647.0,127760.0,12,24
122528.0,160937.0,123277.0,1,27
138209.0,165919.0,134339.0,1,27
154223.0,187132.0,141330.33,1,27
158875.0,183279.0,150970.67,1,27
147246.0,183279.0,150589.33,1,27
139912.0,175729.0,149027.67,1,27
157427.0,172647.0,145231.0,1,27
158486.0,163094.0,146054.0,1,27
162086.0,176448.0,146798.33,1,27
164521.0,185796.0,145463.67,1,27
165697.0,194476.0,151862.0,1,27
149538.0,170850.0,153680.67,1,27
136334.0,152154.0,152519.67,1,27
148946.0,154414.0,148274.67,1,27
154827.0,164121.0,154587.33,1,27
158623.0,172391.0,156229.67,1,27
154872.0,159139.0,160279.33,1,27
160476.0,190727.0,171049.67,1,27
153645.0,202232.0,168756.67,1,27
142052.0,181687.0,164126.0,1,27
163775.0,190522.0,153764.0,1,27
171331.0,199407.0,156962.0,1,27
169198.0,189443.0,153484.33,1,27
173224.0,199253.0,154586.67,1,27
170467.0,194374.0,159073.0,1,27
154362.0,172391.0,160217.33,1,27
142689.0,158009.0,153072.33,1,27
162485.0,175729.0,139465.0,1,27
164996.0,184563.0,141026.67,1,27
165748.0,178143.0,145176.0,1,27
164118.0,170439.0,138846.33,1,27
157348.0,159190.0,144366.0,2,27
142721.0,171928.0,147209.0,2,27
140598.0,176602.0,143492.67,2,27
164200.0,186361.0,141795.0,2,27
164346.0,175883.0,144419.33,2,27
164994.0,177784.0,146291.33,2,27
162117.0,162375.0,148252.0,2,27
155581.0,153900.0,155768.0,2,27
138517.0,141522.0,155634.0,2,27
129005.0,141162.0,152634.0,2,27
153896.0,161913.0,147337.33,2,27
161344.0,174907.0,148139.67,2,27
162252.0,169771.0,150312.33,2,27
158127.0,153489.0,144695.0,2,27
150229.0,147326.0,153013.33,2,27
131820.0,141008.0,150200.0,2,27
120950.0,135358.0,145802.0,2,27
137623.0,142600.0,139336.67,2,27
142833.0,147274.0,144078.67,2,27
143113.0,147018.0,146896.0,2,27
141819.0,141111.0,141521.33,2,27
137792.0,136488.0,148885.0,2,27
122849.0,137105.0,150781.0,2,27
117293.0,146093.0,147120.33,2,27
136455.0,140084.0,143286.33,2,27
137506.0,132482.0,149452.0,2,27
134713.0,124726.0,153721.33,2,27
136040.0,140032.0,155650.67,2,27
134494.0,140289.0,161838.67,3,27
123020.0,144603.0,154078.67,3,27
116603.0,133715.0,147441.0,3,27
137776.0,134228.0,136108.67,3,27
140052.0,139364.0,134207.0,3,27
138969.0,133406.0,141235.67,3,27
138751.0,133355.0,151248.67,3,27
135114.0,137978.0,152145.33,3,27
125720.0,133252.0,144620.67,3,27
111960.0,117125.0,131987.67,3,27
139027.0,157598.0,120786.33,3,27
143088.0,154927.0,120853.33,3,27
142574.0,149226.0,128751.33,3,27
148200.0,147018.0,134030.67,3,27
138013.0,130736.0,136738.33,3,27
117463.0,121131.0,136400.0,3,27
112839.0,141676.0,129809.67,3,27
138233.0,155646.0,126447.0,3,27
138745.0,157136.0,125949.33,3,27
137581.0,151281.0,130770.0,3,27
134645.0,141727.0,140536.67,3,27
129272.0,134742.0,141126.0,3,27
111586.0,130582.0,140981.33,3,27
105057.99999999999,136950.0,132183.67,3,27
129479.0,149175.0,121744.67,3,27
133974.0,148045.0,116030.67,3,27
133644.0,148764.0,122625.0,3,27
130372.0,137053.0,123743.67,3,27
124565.0,130427.0,127234.33,3,27
107308.0,123442.0,128469.67,3,27
99961.0,122415.0,118920.33,3,27
114970.00000000001,112553.0,114762.67,4,27
117963.0,117330.0,108265.33,4,27
130904.0,161502.0,113411.33,4,27
135509.0,158266.0,121485.67,4,27
132479.0,153181.0,124192.67,4,27
112877.99999999999,132636.0,122349.33,4,27
106507.99999999999,142395.0,114730.67,4,27
125860.0,132533.0,105162.67,4,27
127697.0,129143.0,102612.33,4,27
128551.0,136540.0,108356.67,4,27
126016.0,128167.0,116553.0,4,27
127019.0,147634.0,117915.67,4,27
115523.0,160115.0,115559.67,4,27
111923.00000000001,169463.0,110327.67,4,27
126963.0,141008.0,102016.67,4,27
127777.0,130171.0,99450.0,4,27
122247.0,113067.0,100777.0,4,27
116612.0,99507.0,113737.33,4,27
110868.0,96169.0,117211.33,4,27
93786.0,94217.0,116565.0,4,27
84797.0,100021.0,108659.67,4,27
85699.0,91597.0,98881.33,4,27
102145.99999999999,96015.0,99846.67,4,27
107809.00000000001,108444.0,106718.0,4,27
114009.0,121490.0,119915.67,4,27
114132.00000000001,126781.0,125547.0,4,27
103614.00000000001,129554.0,127032.67,4,27
101722.99999999999,144860.0,118557.67,4,27
120338.0,136385.0,107955.67,4,27
118476.0,124110.0,104551.0,4,27
92836.99999999999,119898.0,98667.67,5,27
115162.0,132071.0,119084.0,5,27
118017.0,125240.0,120923.67,5,27
110815.0,146658.0,118723.0,5,27
109407.99999999999,153489.0,103269.33,5,27
126141.0,148507.0,95140.67,5,27
124532.0,137618.0,94710.33,5,27
110080.0,126216.0,91041.33,5,27
122647.0,119795.0,106571.0,5,27
118053.0,111834.0,106049.33,5,27
101551.0,118922.0,108177.33,5,27
96232.00000000001,125548.0,106223.0,5,27
116507.0,122107.0,99115.0,5,27
116905.0,119384.0,98781.0,5,27
117686.0,126267.0,103142.67,5,27
118024.0,127911.0,106992.67,5,27
115475.0,116714.0,111766.67,5,27
97590.0,109677.0,109819.67,5,27
90559.0,113221.0,105415.67,5,27
114615.99999999999,115173.0,96763.67,5,27
113212.99999999999,102640.0,88518.33,5,27
109746.0,107263.0,98049.33,5,27
108792.0,102384.0,108133.67,5,27
106136.0,93190.0,108331.0,5,27
90060.0,93344.0,101384.67,5,27
83309.0,97761.0,96625.33,5,27
104075.0,96631.0,90676.33,5,27
108677.0,108958.0,89844.0,5,27
108957.00000000001,112502.0,96074.33,5,27
90433.00000000001,103668.0,106504.0,5,27
93795.99999999999,84253.0,108716.0,5,27
87433.0,71771.0,106695.0,6,27
81713.0,62321.0,101318.33,6,27
101121.0,71207.0,92762.67,6,27
100737.0,59804.0,90484.0,6,27
102910.99999999999,77678.0,90176.0,6,27
104387.99999999999,106749.0,103697.33,6,27
105125.99999999999,94782.0,104577.33,6,27
89330.0,102127.0,104740.67,6,27
81935.0,101870.0,99540.33,6,27
88885.0,104592.0,90546.33,6,27
107605.0,117638.0,90188.0,6,27
108418.0,101767.0,95806.33,6,27
106527.00000000001,93292.0,104903.33,6,27
105038.99999999999,91649.0,107147.0,6,27
89621.99999999999,89800.0,107592.33,6,27
82506.0,89748.0,101299.0,6,27
102554.00000000001,78089.0,92165.33,6,27
105628.00000000001,64118.0,91245.67,6,27
106454.99999999999,62783.0,97882.0,6,27
105184.0,77216.0,107752.33,6,27
103912.0,81684.0,110303.67,6,27
88410.0,80503.0,108814.67,6,27
81222.0,69049.0,102066.67,6,27
104608.00000000001,50559.0,92988.33,6,27
109820.0,39721.0,90926.33,6,27
110924.99999999999,28165.0,97439.0,6,27
111425.0,24672.0,105626.67,6,27
108959.0,29397.0,106593.67,6,27
92520.99999999999,35921.0,106633.33,6,27
86225.0,35664.0,101641.0,6,27
106614.00000000001,46758.0,94160.0,7,27
108047.0,58982.0,92788.0,7,27
106038.99999999999,60883.0,97784.0,7,27
106943.00000000001,53795.0,106522.67,7,27
107708.00000000001,49121.0,107658.0,7,27
90127.0,49788.0,107353.33,7,27
82113.0,53435.0,102098.33,7,27
101445.0,70025.0,95035.67,7,27
99276.0,78757.0,93908.67,7,27
100487.00000000001,77575.0,98764.67,7,27
101102.0,71926.0,106361.0,7,27
101424.0,66687.0,108235.67,7,27
87584.0,75675.0,106816.0,7,27
79899.0,80760.0,87595.67,7,27
100470.0,75726.0,87535.67,7,27
105807.0,70539.0,90540.33,7,27
105657.0,67663.0,97466.67,7,27
106212.00000000001,66224.0,106694.33,7,27
106123.0,59547.0,109405.33,7,27
91032.0,53538.0,108112.33,7,27
83750.0,45988.0,101702.0,7,27
104648.00000000001,44703.0,92181.33,7,27
109043.0,30219.0,90445.67,7,27
111154.0,19536.0,95304.0,7,27
111798.0,14297.0,102563.33,7,27
106724.0,25340.0,102912.33,7,27
87340.0,73056.0,101946.67,7,27
78527.0,80863.0,94876.67,7,27
92168.0,74802.0,86836.33,7,27
95311.0,76035.0,85224.33,7,27
94001.0,76548.0,87897.33,7,27
88484.0,78243.0,93174.33,8,27
70527.0,60215.0,94267.0,8,27
61297.0,68844.0,94921.33,8,27
59623.0,59188.0,90784.33,8,27
63312.0,47220.0,84020.33,8,27
79635.0,51227.0,81770.67,8,27
88436.0,70487.0,83725.67,8,27
88079.0,61345.0,87869.67,8,27
88963.0,35099.0,86999.0,8,27
79267.0,62269.0,85674.67,8,27
73045.0,86872.0,83136.67,8,27
82359.0,87540.0,79065.0,8,27
84507.0,94474.0,78496.33,8,27
85176.0,88310.0,79835.33,8,27
76570.0,80657.0,77264.33,8,27
81998.0,82660.0,88443.0,8,27
80010.0,68998.0,91025.0,8,27
77653.0,56568.0,88824.67,8,27
90738.0,81068.0,82552.0,8,27
93754.0,95347.0,82777.67,8,27
93236.0,92060.0,89164.33,8,27
94641.99999999999,81325.0,98804.0,8,27
94373.99999999999,73621.0,101174.0,8,27
80710.0,65711.0,101611.67,8,27
75773.0,59085.0,98209.0,8,27
97303.0,56157.0,92535.33,8,27
102862.00000000001,56928.0,91437.67,8,27
105357.0,48093.0,98253.33,8,27
105465.0,57390.0,106142.33,8,27
104017.00000000001,56517.0,107727.0,8,27
90701.99999999999,47631.0,106441.0,8,27
81465.0,81684.0,100795.33,9,27
100362.0,88362.0,93033.67,9,27
105172.00000000001,88927.0,91040.0,9,27
106060.0,83328.0,97344.0,9,27
105085.99999999999,98531.0,106093.0,9,27
103130.0,104900.0,107267.0,9,27
87969.0,99148.0,106100.0,9,27
83312.0,112861.0,100953.33,9,27
103845.0,120514.0,92890.33,9,27
107461.99999999999,102178.0,90808.67,9,27
108324.0,98120.0,97374.33,9,27
107970.99999999999,84766.0,105932.0,9,27
106423.0,74853.0,108203.0,9,27
90297.0,68690.0,108007.0,9,27
83984.0,63143.0,103738.67,9,27
103823.99999999999,61139.0,95601.67,9,27
107409.0,83842.0,95764.33,9,27
107648.99999999999,93857.0,102148.67,9,27
106534.99999999999,101356.0,109465.33,9,27
106338.0,99610.0,110589.0,9,27
90097.00000000001,74699.0,109052.0,9,27
80276.0,70077.0,103667.0,9,27
96493.99999999999,94525.0,94969.0,9,27
101744.0,105928.0,92887.0,9,27
103301.0,97710.0,100184.33,9,27
105666.0,89800.0,108382.33,9,27
103993.0,92779.0,108708.33,9,27
88845.0,96580.0,107938.0,9,27
83838.0,89748.0,101658.67,9,27
101746.0,96323.0,95239.67,9,27
109064.99999999999,97812.0,96180.33,10,27
110729.99999999999,105311.0,103522.33,10,27
112185.99999999999,136540.0,110665.67,10,27
116624.0,133766.0,113599.67,10,27
98715.00000000001,108085.0,114073.33,10,27
92898.0,109934.0,108356.33,10,27
114387.00000000001,122107.0,101522.33,10,27
115517.0,104798.0,101251.33,10,27
117649.0,112707.0,108118.33,10,27
117226.0,108239.0,117242.67,10,27
114342.0,103051.0,117204.0,10,27
95576.0,96836.0,117492.0,10,27
86714.0,68741.0,112425.33,10,27
105769.00000000001,77267.0,103261.67,10,27
112756.00000000001,119025.0,100171.33,10,27
113922.0,107931.0,106457.67,10,27
114269.0,109831.0,115239.0,10,27
113814.0,105876.0,117529.0,10,27
85154.0,109369.0,116942.0,10,27
91976.00000000001,109266.0,113816.67,10,27
112377.0,120001.0,106999.0,10,27
117881.0,121901.0,108438.0,10,27
116165.0,111115.0,115806.67,10,27
113299.00000000001,102846.0,121226.33,10,27
111903.99999999999,109009.0,120914.0,10,27
98420.00000000001,109061.0,122109.33,10,27
91482.0,115019.0,119206.0,10,27
112917.00000000001,129760.0,116706.0,10,27
119999.0,135769.0,119286.33,10,27
124118.0,136180.0,125934.0,10,27
122233.0,128270.0,131061.33,10,27
103167.0,120617.0,114636.67,11,27
98640.0,107879.0,127571.33,11,27
97793.0,119898.0,126049.67,11,27
120090.0,123904.0,120332.67,11,27
125857.0,134588.0,116950.0,11,27
129860.0,139929.0,126535.0,11,27
129035.0,144912.0,140543.33,11,27
131008.0,153900.0,142432.0,11,27
119703.0,155133.0,142785.33,11,27
114763.00000000001,161194.0,135144.33,11,27
122624.0,168590.0,117533.0,11,27
142124.0,157598.0,121715.33,11,27
148032.0,170798.0,131847.0,11,27
147925.0,169617.0,142882.67,11,27
146886.0,169463.0,145866.33,11,27
133620.0,170901.0,146793.33,11,27
129503.0,176037.0,140110.0,11,27
147739.0,166381.0,132236.0,11,27
149225.0,164532.0,134260.67,11,27
153982.0,176551.0,140168.33,11,27
149666.0,157239.0,144959.33,11,27
139576.0,140340.0,145327.33,11,27
121286.0,142806.0,142047.0,11,27
111010.00000000001,148558.0,133041.67,11,27
131626.0,149226.0,128506.0,11,27
130200.0,135718.0,131189.0,11,27
129710.0,132379.0,139409.0,11,27
129294.0,132739.0,150537.67,11,27
128011.0,141111.0,151971.67,11,27
116548.0,160269.0,153853.0,11,27
115982.0,158523.0,149583.33,12,27
142673.0,174342.0,143457.0,12,27
154779.0,178400.0,142155.67,12,27
159928.0,188364.0,145061.67,12,27
160146.0,199048.0,152409.0,12,27
153472.0,173726.0,154117.33,12,27
125615.0,149740.0,155760.67,12,27
119176.0,134536.0,148550.67,12,27
143831.0,150562.0,142206.33,12,27
149003.0,173058.0,143032.0,12,27
153332.0,175318.0,144537.67,12,27
151736.0,162837.0,155162.33,12,27
146850.0,148867.0,162538.33,12,27
124407.0,140084.0,160683.0,12,27
114020.0,131455.0,155265.33,12,27
131147.0,127500.0,145197.0,12,27
128907.0,117073.0,144799.0,12,27
126544.0,129606.0,153493.0,12,27
127303.0,126627.0,156244.67,12,27
124319.0,131147.0,154538.33,12,27
117664.0,151127.0,151070.67,12,27
113400.00000000001,144552.0,138852.0,12,27
123388.0,147531.0,127624.0,12,27
109080.0,141984.0,122138.67,12,27
103598.0,147993.0,120957.0,12,27
123116.0,166227.0,133072.67,12,27
118943.0,143936.0,138318.0,12,27
116141.0,159396.0,141417.0,12,27
121449.0,182920.0,143649.67,12,27
134374.0,189083.0,137716.0,12,27
136800.0,191343.0,131019.33,12,27
157044.0,178914.0,175263.67,1,28
183249.0,193706.0,181312.33,1,28
201934.0,199253.0,188527.33,1,28
213433.0,207471.0,193776.0,1,28
194711.0,199921.0,195693.0,1,28
183934.0,192319.0,197364.33,1,28
193651.0,181533.0,194075.33,1,28
189757.0,181584.0,195572.33,1,28
202008.0,195350.0,190320.0,1,28
212175.0,202232.0,186280.67,1,28
202058.0,188827.0,196310.67,1,28
179990.0,181379.0,199914.33,1,28
163316.0,170233.0,201603.0,1,28
185466.0,180044.0,196731.67,1,28
194551.0,184255.0,201656.67,1,28
199284.0,194322.0,201439.67,1,28
203075.0,196839.0,207919.67,1,28
217004.0,214662.0,217078.33,1,28
208407.0,214765.0,223123.33,1,28
194105.0,203722.0,221025.33,1,28
222908.0,215535.0,214286.0,1,28
220126.0,208036.0,208283.33,1,28
221432.0,213481.0,201936.33,1,28
224055.0,212299.0,192268.67,1,28
208779.0,189032.0,201394.67,1,28
181457.0,177578.0,204577.33,1,28
179602.0,191343.0,199104.0,1,28
207332.0,198740.0,180532.33,1,28
217201.0,212248.0,186947.67,1,28
221230.0,213583.0,182557.67,1,28
233399.0,218771.0,177102.67,1,28
218967.0,204389.0,185251.33,2,28
201759.0,203465.0,188689.33,2,28
195257.0,199459.0,190504.67,2,28
223549.0,213224.0,187597.33,2,28
221749.0,198585.0,194489.67,2,28
204143.0,178965.0,198085.0,2,28
194231.0,180146.0,194364.33,2,28
193136.0,176140.0,202508.0,2,28
174388.0,171517.0,208813.0,2,28
169491.0,184872.0,206984.33,2,28
197259.0,188364.0,197752.67,2,28
200457.0,194322.0,205676.33,2,28
198663.0,192627.0,203625.0,2,28
194160.0,185437.0,199131.67,2,28
186433.0,177270.0,196513.33,2,28
167269.0,175935.0,199380.67,2,28
154259.0,169001.0,194754.0,2,28
176638.0,178195.0,188435.67,2,28
181967.0,182766.0,189588.0,2,28
186074.0,181122.0,183796.67,2,28
182242.0,179479.0,180517.67,2,28
179869.0,169977.0,191568.0,2,28
156528.0,160526.0,195116.67,2,28
156785.0,174445.0,197864.67,2,28
176067.0,165765.0,193347.33,2,28
172653.0,158882.0,196785.67,2,28
169910.0,157444.0,205423.67,2,28
171436.0,164173.0,210612.33,2,28
174420.0,170079.0,216343.33,3,28
157573.0,166689.0,202341.67,3,28
145992.0,155081.0,189519.0,3,28
175534.0,180917.0,176641.33,3,28
184058.0,174907.0,180183.33,3,28
176892.0,164532.0,185148.33,3,28
176776.0,174394.0,192226.0,3,28
180098.0,177578.0,192248.67,3,28
158430.0,159909.0,184188.0,3,28
149316.0,168692.0,173437.33,3,28
178672.0,182201.0,160399.0,3,28
185975.0,184204.0,164400.67,3,28
187239.0,178965.0,170032.67,3,28
185635.0,172596.0,180146.33,3,28
174619.0,160064.0,175450.67,3,28
151550.0,157033.0,174167.0,3,28
152649.0,185128.0,174950.67,3,28
179412.0,181893.0,178415.33,3,28
180741.0,179530.0,181999.0,3,28
175190.0,173058.0,185145.0,3,28
174943.0,168898.0,187933.67,3,28
168299.0,161142.0,189245.33,3,28
156505.0,177270.0,187089.0,3,28
147168.0,169822.0,175755.67,3,28
168054.0,180557.0,161536.33,3,28
171810.0,184050.0,158393.33,3,28
170896.0,179941.0,162089.67,3,28
170520.0,175370.0,163246.33,3,28
162376.0,164892.0,171573.67,3,28
140596.0,151846.0,169645.33,3,28
132198.0,158985.0,164035.33,3,28
151030.0,157290.0,157449.33,4,28
160229.0,175113.0,150323.0,4,28
178427.0,198072.0,154806.67,4,28
181801.0,192679.0,161211.67,4,28
174819.0,175678.0,162921.67,4,28
152848.0,166741.0,162453.0,4,28
140588.0,163864.0,156571.67,4,28
156280.0,165251.0,146350.33,4,28
160025.0,166998.0,145853.0,4,28
163502.0,172236.0,150739.0,4,28
167431.0,180814.0,155484.0,4,28
167355.0,186567.0,159506.33,4,28
157879.0,192576.0,157994.0,4,28
154793.0,193963.0,151607.33,4,28
164542.0,171569.0,143799.0,4,28
161076.0,162580.0,143701.0,4,28
154743.0,159909.0,143474.33,4,28
143611.0,135410.0,153989.67,4,28
137449.0,132585.0,153160.67,4,28
122406.0,130479.0,151689.67,4,28
115025.99999999999,131866.0,142699.0,4,28
116446.0,130222.0,133979.33,4,28
134933.0,134639.0,137362.0,4,28
139855.0,154414.0,146571.67,4,28
146751.0,158882.0,155796.67,4,28
148305.0,158369.0,162683.67,4,28
134432.0,168384.0,163528.0,4,28
136790.0,171980.0,155626.67,4,28
153239.0,164840.0,150787.67,4,28
148229.0,161296.0,150906.33,4,28
130642.0,161553.0,138238.0,5,28
146867.0,157598.0,154936.33,5,28
149617.0,161296.0,154677.67,5,28
143209.0,182098.0,151036.33,5,28
140766.0,177424.0,133565.0,5,28
160253.0,183588.0,126171.0,5,28
154668.0,163813.0,123053.0,5,28
133811.0,149740.0,119950.67,5,28
148944.0,158060.0,133819.67,5,28
154572.0,166638.0,131935.67,5,28
135707.0,155492.0,132519.33,5,28
127687.0,165251.0,131288.67,5,28
143898.0,162529.0,124581.67,5,28
141532.0,153900.0,124590.33,5,28
139668.0,151640.0,129507.67,5,28
138800.0,154927.0,129221.67,5,28
137939.0,153181.0,134311.0,5,28
126368.0,152667.0,135981.67,5,28
121672.0,151691.0,130996.67,5,28
136878.0,142806.0,122778.0,5,28
136541.0,144552.0,114308.33,5,28
136429.0,145014.0,122689.33,5,28
133379.0,132379.0,130063.33,5,28
130495.0,141984.0,131262.33,5,28
117696.0,136129.0,125021.33,5,28
112850.00000000001,143011.0,120241.0,5,28
130494.0,135564.0,115037.0,5,28
133317.0,148456.0,115032.0,5,28
137583.0,153386.0,121043.33,5,28
119781.0,129862.0,129450.33,5,28
122211.0,122569.0,133483.67,5,28
115013.0,108958.0,132345.0,6,28
106879.0,101048.0,127293.33,6,28
126084.0,127602.0,119873.67,6,28
129805.0,126935.0,118022.0,6,28
130758.0,149123.0,116085.33,6,28
131493.0,143679.0,127438.0,6,28
131293.0,144655.0,128645.33,6,28
118223.0,140700.0,128517.0,6,28
114047.0,144758.0,123199.67,6,28
119867.0,151332.0,116255.33,6,28
135393.0,152308.0,115465.33,6,28
136219.0,148456.0,120877.0,6,28
136272.0,142035.0,128566.33,6,28
133553.0,136642.0,130361.0,6,28
115744.0,139673.0,129845.67,6,28
109709.99999999999,126883.0,125020.0,6,28
128622.0,124367.0,117680.0,6,28
130270.0,115738.0,117636.0,6,28
130947.0,116149.0,123740.0,6,28
130323.0,132020.0,132650.67,6,28
128969.0,138800.0,133630.33,6,28
114883.99999999999,131866.0,132654.67,6,28
108595.99999999999,106184.0,126468.0,6,28
128782.0,109677.0,118607.33,6,28
130845.0,104798.0,117728.67,6,28
132534.0,95758.0,123179.33,6,28
132574.0,94320.0,132860.67,6,28
130591.0,84509.0,133457.33,6,28
117145.0,70693.0,133096.33,6,28
107984.99999999999,113118.0,129880.0,6,28
124545.0,127140.0,122160.0,7,28
127396.0,128424.0,120608.67,7,28
126535.0,123391.0,126335.33,7,28
127746.0,115532.0,133722.67,7,28
128160.0,105054.0,134329.0,7,28
115548.0,102384.0,134299.67,7,28
108476.0,113940.0,129172.67,7,28
125877.0,119333.0,120630.67,7,28
128105.0,121593.0,119359.67,7,28
129473.0,112707.0,123487.0,7,28
129802.0,98737.0,130337.33,7,28
127090.0,113118.0,131272.33,7,28
112977.00000000001,116303.0,129451.33,7,28
106219.99999999999,123083.0,112811.67,7,28
125034.0,127602.0,114170.67,7,28
127885.0,120874.0,117065.0,7,28
128106.0,117022.0,122949.0,7,28
127740.0,122107.0,130428.0,7,28
127129.0,110293.0,131962.33,7,28
114574.00000000001,104438.0,130233.0,7,28
107803.00000000001,113221.0,124403.0,7,28
127655.0,100843.0,117307.0,7,28
130425.0,66635.0,116631.33,7,28
130882.0,70282.0,122131.0,7,28
131073.0,51072.0,128341.67,7,28
125995.0,101099.0,129667.67,7,28
110356.0,113889.0,128198.67,7,28
103637.0,116662.0,121895.33,7,28
119979.0,109882.0,113609.0,7,28
121489.0,112605.0,112663.0,7,28
120887.0,116251.0,116046.67,7,28
120422.0,113426.0,121733.67,8,28
119015.0,112348.0,122479.0,8,28
108196.0,110191.0,121980.0,8,28
102679.0,96682.0,117821.0,8,28
114122.0,111423.0,110491.0,8,28
116164.0,117895.0,110029.0,8,28
114573.0,109420.0,112856.0,8,28
116063.0,100791.0,116873.67,8,28
115119.99999999999,100072.0,117599.67,8,28
103838.0,104489.0,117559.33,8,28
99809.99999999999,121234.0,114555.33,8,28
110423.0,134074.0,109389.67,8,28
113758.0,139827.0,109041.33,8,28
113487.99999999999,128527.0,111018.33,8,28
102396.0,116354.0,107171.33,8,28
110121.0,124367.0,118064.33,8,28
106410.0,118820.0,119771.67,8,28
102116.0,121490.0,117144.67,8,28
114156.0,127243.0,111982.33,8,28
117010.0,130941.0,113096.67,8,28
118242.0,129914.0,117607.33,8,28
118954.0,121131.0,125009.67,8,28
118697.0,112553.0,126316.67,8,28
109692.0,95193.0,126140.67,8,28
104987.0,93344.0,123311.67,8,28
122973.0,94371.0,117779.33,8,28
126779.0,84253.0,117662.67,8,28
126893.0,112348.0,122204.67,8,28
126069.0,117741.0,129577.33,8,28
125480.0,118306.0,131519.33,8,28
111097.0,115019.0,130190.0,8,28
106840.0,126678.0,125312.33,9,28
123020.0,135153.0,119077.67,9,28
126935.0,131506.0,118946.67,9,28
126462.0,135872.0,123830.33,9,28
128785.0,140494.0,132191.33,9,28
129991.0,148147.0,132083.0,9,28
116308.0,135204.0,132349.0,9,28
111241.0,147737.0,127650.0,9,28
131611.0,150510.0,120747.67,9,28
132116.0,136180.0,120159.67,9,28
130824.0,130119.0,124907.0,9,28
130257.0,113529.0,132489.67,9,28
128534.0,123699.0,133789.67,9,28
113358.0,115635.0,134171.0,9,28
107211.0,119744.0,129991.33,9,28
125441.0,125753.0,124022.67,9,28
127247.0,120514.0,124559.67,9,28
126740.0,139364.0,128365.33,9,28
126811.0,138235.0,135394.33,9,28
124855.0,130119.0,136713.0,9,28
112645.0,107263.0,134922.33,9,28
105792.0,118717.0,130700.0,9,28
124485.0,130941.0,124108.33,9,28
128105.0,124675.0,124278.0,9,28
131114.0,133509.0,130277.33,9,28
131520.0,126421.0,138928.0,9,28
128588.0,130171.0,139568.33,9,28
116725.0,130017.0,137142.0,9,28
111011.00000000001,125548.0,131728.67,9,28
131807.0,136283.0,126653.33,9,28
130798.0,127448.0,126135.33,10,28
135976.0,152667.0,132789.33,10,28
144380.0,168692.0,139656.67,10,28
138769.0,145220.0,140401.33,10,28
123937.0,138440.0,140101.33,10,28
114393.99999999999,138954.0,137304.67,10,28
136661.0,147582.0,135181.67,10,28
136725.0,141624.0,134806.0,10,28
139673.0,150818.0,138849.67,10,28
140256.0,143628.0,145565.67,10,28
136198.0,135461.0,147143.67,10,28
120889.0,132276.0,147158.33,10,28
114751.0,127602.0,140812.33,10,28
133454.0,128167.0,133639.33,10,28
137279.0,148147.0,131426.0,10,28
141488.0,152051.0,135231.67,10,28
142779.0,149175.0,142998.33,10,28
139603.0,150972.0,146119.0,10,28
128165.0,151948.0,148114.0,10,28
126635.0,161913.0,144398.33,10,28
148350.0,156571.0,138675.33,10,28
153476.0,165611.0,141366.0,10,28
149361.0,153284.0,151895.33,10,28
148038.0,152565.0,152379.33,10,28
147474.0,146247.0,152131.33,10,28
125894.0,130684.0,154804.33,10,28
129406.0,174394.0,153926.67,10,28
163361.0,176448.0,153002.67,10,28
168198.0,172082.0,154032.33,10,28
170738.0,174188.0,159080.33,10,28
164470.0,164892.0,166417.33,10,28
138351.0,144090.0,149921.33,11,28
133960.0,154825.0,164580.67,11,28
135384.0,160885.0,170061.67,11,28
155154.0,161091.0,160783.0,11,28
164488.0,169257.0,158918.67,11,28
165528.0,169052.0,166462.67,11,28
168980.0,177013.0,179735.0,11,28
176643.0,185796.0,183595.67,11,28
167791.0,193295.0,178385.33,11,28
160352.0,186618.0,166948.33,11,28
161535.0,181995.0,154186.67,11,28
184961.0,188775.0,163046.0,11,28
187028.0,184923.0,166329.33,11,28
192670.0,193449.0,178510.0,11,28
204724.0,205417.0,171723.67,11,28
184127.0,195298.0,171735.33,11,28
175259.0,193501.0,170911.0,11,28
192328.0,190316.0,172461.33,11,28
198205.0,197199.0,177462.0,11,28
206410.0,205982.0,182363.0,11,28
209214.0,199253.0,186817.33,11,28
190086.0,177270.0,187673.67,11,28
166795.0,169771.0,183932.33,11,28
159020.0,180146.0,176176.0,11,28
176204.0,170285.0,175513.0,11,28
172863.0,159909.0,179754.67,11,28
174045.0,165303.0,184560.33,11,28
176316.0,164892.0,188046.67,11,28
181056.0,176397.0,196862.67,11,28
175978.0,190470.0,201279.67,11,28
178829.0,199818.0,198535.33,12,28
200792.0,198740.0,184700.0,12,28
214301.0,214148.0,178202.67,12,28
218602.0,215175.0,186460.0,12,28
215142.0,211991.0,191982.0,12,28
203779.0,186258.0,187498.67,12,28
172717.0,171106.0,188592.33,12,28
161585.0,168282.0,188073.0,12,28
187850.0,178862.0,183686.33,12,28
202476.0,194528.0,181551.33,12,28
195056.0,185848.0,189926.0,12,28
203449.0,192165.0,205176.67,12,28
192215.0,173675.0,203092.0,12,28
171731.0,175832.0,209334.33,12,28
167225.0,181071.0,209538.33,12,28
189627.0,181379.0,192608.0,12,28
186096.0,173418.0,191144.67,12,28
191026.0,178965.0,191372.33,12,28
174984.0,156109.0,203002.67,12,28
